customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
1887,Kynthia,Purcer,Female,22,6/22/1965,Director of Sales,IT,Affluent Customer,N,Yes,8
2534,Estelle,Lithgow,Female,70,6/21/1965,Research Associate,Manufacturing,Affluent Customer,N,Yes,12
333,Debbi,Doohey,Female,25,6/20/1965,Sales Associate,Financial Services,Affluent Customer,N,Yes,8
2725,Sibylla,Langmuir,Female,20,6/19/1965,Senior Quality Engineer,Property,Affluent Customer,N,No,11
1668,Aurlie,Bolter,Female,75,6/13/1965,Financial Advisor,Financial Services,Mass Customer,N,No,8
347,Berkly,Grishinov,Male,50,6/6/1965,Marketing Manager,Financial Services,Mass Customer,N,No,9
2898,Tiertza,Hilldrop,Female,81,6/5/1965,VP Sales,Manufacturing,Affluent Customer,N,Yes,5
3583,Josselyn,Mathey,Female,71,5/27/1965,Assistant Professor,Retail,Affluent Customer,N,No,5
3334,Koralle,Winckles,Female,63,5/22/1965,VP Product Management,Health,Mass Customer,N,Yes,12
1067,Berri,Cotillard,Female,13,5/17/1965,Engineer IV,Financial Services,Mass Customer,N,Yes,13
3235,Leif,Woolfall,Male,88,5/15/1965,Business Systems Development Analyst,Property,Affluent Customer,N,Yes,12
1240,Pen,Earey,Female,64,5/13/1965,Sales Associate,Manufacturing,Mass Customer,N,Yes,19
2892,Paulie,Wolffers,Male,59,5/9/1965,Junior Executive,Manufacturing,Affluent Customer,N,Yes,7
3983,Jarred,Lyste,Male,19,4/21/1965,Graphic Designer,Manufacturing,Mass Customer,N,Yes,9
735,Khalil,Pennings,Male,33,4/20/1965,Assistant Manager,Financial Services,Mass Customer,N,Yes,11
1234,Rancell,Yven,Male,87,4/19/1965,Geologist I,Retail,Mass Customer,N,No,17
1463,Willie,Landsberg,Male,53,4/18/1965,Chief Design Engineer,Property,High Net Worth,N,Yes,18
2683,Myrta,Rentilll,Female,81,4/14/1965,Biostatistician II,Manufacturing,Affluent Customer,N,Yes,6
2109,Grazia,Vinson,Female,14,4/13/1965,Account Representative II,Health,High Net Worth,N,Yes,18
865,Germain,De la Harpe,Female,73,4/12/1965,Desktop Support Technician,Telecommunications,Mass Customer,N,No,19
1160,Trisha,Nisuis,Female,98,4/8/1965,Speech Pathologist,IT,Affluent Customer,N,No,10
1151,Brena,Amburgy,Female,27,4/6/1965,VP Product Management,Argiculture,High Net Worth,N,Yes,19
3942,Barbie,Gergler,Female,82,4/2/1965,Administrative Officer,Manufacturing,Mass Customer,N,No,12
2665,Seth,Murdie,Male,43,3/28/1965,Project Manager,Telecommunications,Mass Customer,N,Yes,17
2863,Alisander,Fetherstone,Male,90,3/26/1965,Internal Auditor,Manufacturing,Mass Customer,N,No,16
3855,Brnaby,Doughtery,Male,89,2/26/1965,General Manager,Property,Mass Customer,N,No,16
2798,Barclay,Gricks,Male,59,2/19/1965,Recruiter,Argiculture,High Net Worth,N,Yes,5
1168,Iosep,Shaddick,Male,44,2/16/1965,Pharmacist,Health,Affluent Customer,N,No,18
1124,Eben,Threader,Male,36,2/3/1965,Health Coach III,Health,Affluent Customer,N,Yes,9
2605,Had,Gilling,Male,50,2/3/1965,Marketing Manager,Health,High Net Worth,N,Yes,18
151,Donnie,Brimson,Male,36,1/31/1965,Marketing Manager,Manufacturing,Mass Customer,N,Yes,13
2801,Danella,Lines,Female,15,1/26/1965,Programmer Analyst I,Health,Mass Customer,N,No,10
1252,Les,Ellwood,Male,46,1/16/1965,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,14
1223,Kristyn,Ville,Female,19,1/5/1965,Senior Sales Associate,Manufacturing,Mass Customer,N,Yes,16
295,Lena,Chape,Female,64,12/26/1964,Database Administrator II,Manufacturing,Mass Customer,N,Yes,18
2609,Genvieve,Kobes,Female,17,12/18/1964,Compensation Analyst,Financial Services,Mass Customer,N,Yes,14
739,Arnie,Zorn,Male,36,12/13/1964,Senior Editor,Manufacturing,Mass Customer,N,No,8
1361,Gradeigh,Saltmarshe,Male,56,12/12/1964,Professor,Manufacturing,Affluent Customer,N,No,19
1456,Berkie,Croall,Male,97,12/11/1964,Health Coach II,Property,Mass Customer,N,Yes,6
1130,Juli,Prine,Female,90,12/6/1964,Sales Associate,Entertainment,Mass Customer,N,No,16
3090,Zared,Pinchback,Male,81,12/6/1964,Operator,Manufacturing,Mass Customer,N,No,8
2090,Stanton,Schimoni,Male,63,12/5/1964,Help Desk Technician,Financial Services,Mass Customer,N,Yes,17
3823,Corabel,Todd,Female,5,12/2/1964,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,4
1902,Camille,Vallintine,Female,48,12/1/1964,Environmental Tech,Financial Services,Mass Customer,N,Yes,4
1170,Lari,Rotte,Female,62,11/30/1964,Assistant Professor,IT,Mass Customer,N,Yes,4
621,Constantin,Giacobbo,Male,78,11/29/1964,Systems Administrator III,Financial Services,High Net Worth,N,No,14
219,Markus,Mughal,Male,9,11/25/1964,Database Administrator III,Health,Mass Customer,N,No,7
1838,Jobina,Dudenie,Female,14,11/25/1964,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12
1526,Charlie,MacKibbon,Male,50,11/7/1964,Editor,Manufacturing,Mass Customer,N,Yes,19
1832,Elicia,Normanvill,Female,53,11/5/1964,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12
2919,Rustin,Hulmes,Male,47,10/31/1964,Safety Technician I,Financial Services,High Net Worth,N,Yes,8
2920,Casar,Ritchley,U,0,10/31/1964,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10.65704063
3229,Carrol,Gheorghie,Male,69,10/18/1964,Sales Representative,Retail,High Net Worth,N,Yes,6
131,Jana,Renyard,Female,57,10/16/1964,Administrative Officer,Retail,High Net Worth,N,No,8
2590,Roslyn,Tewkesbury.,Female,48,9/22/1964,General Manager,Financial Services,Affluent Customer,N,Yes,11
2804,Jeno,Brimming,Male,61,9/6/1964,Nurse Practicioner,Retail,Mass Customer,N,Yes,5
3452,Maura,Estevez,Female,22,9/4/1964,Marketing Manager,Retail,Mass Customer,N,No,13
2027,Whitney,Dahle,Male,89,9/2/1964,VP Product Management,Property,High Net Worth,N,No,10
2502,Concordia,Mussington,Female,6,8/23/1964,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11
2141,Georgie,Bruggen,Female,50,8/21/1964,Programmer I,Financial Services,High Net Worth,N,Yes,4
3228,Margette,Donaghie,Female,36,8/16/1964,Social Worker,Health,Mass Customer,N,No,13
3237,Astrid,Sumnall,Female,94,8/15/1964,Assistant Manager,Manufacturing,Mass Customer,N,No,13
857,Theo,Monkeman,Female,15,8/14/1964,General Manager,Financial Services,High Net Worth,N,No,4
1788,Anna-diana,Kurten,Female,79,8/10/1964,Account Representative IV,Financial Services,High Net Worth,N,Yes,10
520,Jazmin,Neumann,Female,66,8/9/1964,VP Quality Control,Financial Services,Affluent Customer,N,Yes,15
3479,Pierette,O' Ronan,Female,39,8/9/1964,Systems Administrator IV,IT,Mass Customer,N,No,13
3818,Erny,Andryushin,Male,5,8/8/1964,Sales Representative,Retail,Mass Customer,N,Yes,7
2976,Lindsay,Beausang,Male,16,8/7/1964,Tax Accountant,Health,Mass Customer,N,Yes,8
2273,Rhetta,Lambrook,Female,71,8/4/1964,Assistant Professor,Manufacturing,Mass Customer,N,Yes,9
746,Aldo,Waistall,Male,47,7/29/1964,Business Systems Development Analyst,Manufacturing,Affluent Customer,N,Yes,17
139,Gar,Franc,Male,1,7/28/1964,Operator,Telecommunications,Affluent Customer,N,No,4
193,Foss,Hardes,Male,13,7/22/1964,Recruiting Manager,Manufacturing,Mass Customer,N,Yes,12
2706,Kelly,Bilyard,Male,59,7/21/1964,Desktop Support Technician,Retail,Affluent Customer,N,No,6
3887,Dulcie,Nealon,Female,66,7/16/1964,Computer Systems Analyst IV,Manufacturing,Affluent Customer,N,No,7
160,Wake,Durning,Male,5,7/15/1964,Registered Nurse,Health,Mass Customer,N,No,18
714,Burtie,Scintsbury,Male,12,7/13/1964,Junior Executive,Manufacturing,High Net Worth,N,Yes,15
1633,Ashia,Muzzi,Female,16,7/8/1964,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,14
1936,Gisella,Scad,Female,36,7/8/1964,Junior Executive,Manufacturing,Mass Customer,N,Yes,12
2624,Winfield,Lampitt,Male,37,7/8/1964,Community Outreach Specialist,Retail,Mass Customer,N,Yes,11
3338,Nata,Ozanne,Female,48,7/8/1964,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,10
788,Gregg,Townsend,Male,62,7/1/1964,Social Worker,Health,Mass Customer,N,No,11
2991,Fred,Catanheira,Female,48,6/27/1964,Desktop Support Technician,Financial Services,Mass Customer,N,No,11
3429,Alla,Hirtzmann,Female,37,6/22/1964,Research Nurse,Health,High Net Worth,N,No,15
840,Chas,Carabet,Male,94,6/20/1964,VP Sales,Financial Services,Affluent Customer,N,Yes,19
1964,Cara,Campbell-Dunlop,Female,60,6/19/1964,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9
2536,Aigneis,Brignall,Female,71,6/10/1964,Associate Professor,Health,Mass Customer,N,Yes,16
1948,Elizabeth,Applewhaite,Female,30,6/8/1964,Legal Assistant,Entertainment,Mass Customer,N,No,11
1276,Farrel,Waiting,Male,24,6/7/1964,Dental Hygienist,Health,Affluent Customer,N,No,4
3046,Shela,Ridgers,Female,53,6/7/1964,Programmer Analyst III,Manufacturing,Affluent Customer,N,No,18
3987,Beckie,Wakeham,Female,18,5/29/1964,Automation Specialist IV,Argiculture,Mass Customer,N,No,7
2411,Casey,McDade,Male,0,5/27/1964,Technical Writer,Financial Services,High Net Worth,N,No,13
3295,Cleavland,Karchowski,Male,14,5/26/1964,Human Resources Assistant III,Retail,High Net Worth,N,Yes,9
2905,Emily,Shackel,Female,34,5/18/1964,Account Representative I,Manufacturing,Mass Customer,N,No,14
917,Odo,MacKaig,Male,63,5/6/1964,VP Product Management,Financial Services,Mass Customer,N,No,19
2390,Tonya,Nealand,Female,48,5/6/1964,Legal Assistant,Property,Mass Customer,N,No,12
1882,Justin,Ragless,Male,86,5/5/1964,Account Executive,Manufacturing,Affluent Customer,N,No,10
2288,Cirillo,Hook,Male,63,5/4/1964,Staff Scientist,Manufacturing,High Net Worth,N,No,8
2267,Andrei,Mulchrone,Female,78,4/28/1964,Business Systems Development Analyst,Retail,Affluent Customer,N,No,14
2458,Leilah,Liddel,Female,73,4/20/1964,Media Manager II,Manufacturing,High Net Worth,N,Yes,5
3528,Eliot,Scammell,Male,69,4/6/1964,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7
3209,Clarie,Markushkin,Female,10,3/28/1964,Civil Engineer,Manufacturing,Affluent Customer,N,No,15
2684,Erastus,Payley,Male,96,3/14/1964,Health Coach IV,Health,Mass Customer,N,Yes,12
433,Reinhard,Jubert,Male,94,3/12/1964,Statistician II,Property,Affluent Customer,N,No,15
771,Lammond,MacGeffen,Male,12,3/12/1964,Community Outreach Specialist,IT,Affluent Customer,N,Yes,8
1472,Demeter,Robbeke,Female,3,3/3/1964,Environmental Specialist,Financial Services,Mass Customer,N,No,17
2792,Jocelyne,Darben,Female,22,3/2/1964,Web Developer I,Financial Services,Mass Customer,N,Yes,12
3430,Augustus,Pickin,Male,77,2/29/1964,Research Nurse,Health,Affluent Customer,N,Yes,9
3493,Jeffie,Eakly,Male,30,2/29/1964,Research Assistant I,Health,High Net Worth,N,No,18
1564,Sascha,Tander,Female,42,2/27/1964,Geologist III,Retail,Mass Customer,N,No,16
3577,Fowler,Scotsbrook,Male,29,2/18/1964,Staff Scientist,Retail,High Net Worth,N,No,10
2658,Inger,Barnham,Female,82,2/11/1964,Professor,Manufacturing,Mass Customer,N,Yes,6
870,Hugh,Wilce,Male,63,1/29/1964,Pharmacist,Health,Mass Customer,N,No,6
1450,Floris,Dunkerley,Female,23,1/24/1964,Statistician I,Manufacturing,Affluent Customer,N,No,6
705,Eddie,Yekel,Male,48,1/16/1964,Quality Engineer,Retail,High Net Worth,N,No,14
3980,Nils,McGebenay,Male,41,1/16/1964,Web Designer I,Manufacturing,Mass Customer,N,No,12
958,Kristofor,Saulter,Male,15,1/14/1964,Biostatistician IV,Health,High Net Worth,N,No,18
203,Donovan,Conry,Male,71,1/13/1964,Senior Quality Engineer,Argiculture,Mass Customer,N,Yes,11
3169,Maxim,Chavrin,Male,96,1/12/1964,Payment Adjustment Coordinator,IT,Mass Customer,N,Yes,19
2155,Fayth,Millions,Female,24,1/9/1964,Data Coordiator,Manufacturing,Mass Customer,N,No,14
2325,Emmett,Whatsize,Male,50,1/6/1964,Database Administrator IV,Retail,High Net Worth,N,Yes,12
880,Neely,Lundon,Female,11,12/31/1963,Internal Auditor,Manufacturing,High Net Worth,N,Yes,10
2143,Napoleon,Terron,Male,53,12/23/1963,Business Systems Development Analyst,Financial Services,High Net Worth,N,Yes,10
1248,Genia,Bartel,Female,31,12/18/1963,General Manager,Entertainment,Affluent Customer,N,Yes,7
1947,Gretta,Patrone,Female,66,12/11/1963,Geologist II,Telecommunications,Affluent Customer,N,Yes,18
1908,Jaquelyn,Workman,Female,2,12/10/1963,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6
210,Albrecht,Thomasson,Male,50,11/18/1963,Assistant Manager,Property,Mass Customer,N,No,18
2660,Hunt,Scollard,Male,44,11/15/1963,VP Marketing,Retail,High Net Worth,N,Yes,19
2836,Matilda,Yellowley,Female,80,11/14/1963,Clinical Specialist,Health,Mass Customer,N,No,16
888,Chickie,Gulleford,Female,62,11/10/1963,Accountant IV,Manufacturing,Mass Customer,N,No,10
3437,Penny,Wellington,Male,79,10/20/1963,VP Marketing,Retail,High Net Worth,N,No,12
2185,Gayle,Gridley,Female,40,10/15/1963,Human Resources Assistant II,Property,Mass Customer,N,No,19
1950,Berne,Fulkes,Male,27,10/7/1963,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19
588,Gunther,Jackman,Male,15,10/5/1963,Assistant Media Planner,Entertainment,Mass Customer,N,No,11
2159,Godfrey,Bottini,Male,19,10/5/1963,Recruiter,Entertainment,High Net Worth,N,Yes,6
35,Margaretha,Strettle,Female,40,9/28/1963,Information Systems Manager,Health,High Net Worth,N,Yes,16
2583,Appolonia,Oxe,Female,34,9/12/1963,Human Resources Assistant I,Property,Mass Customer,N,No,15
2561,Elga,McWard,Female,44,9/6/1963,Internal Auditor,Manufacturing,High Net Worth,N,Yes,15
3864,Ilyssa,Piaggia,Female,23,8/27/1963,Help Desk Technician,Retail,Mass Customer,N,Yes,10
1544,Keane,Moneypenny,Male,75,8/22/1963,Dental Hygienist,Health,Affluent Customer,N,Yes,11
2277,Gillie,Ruben,Female,44,8/22/1963,Cost Accountant,Financial Services,High Net Worth,N,Yes,7
723,Madelina,Marte,Female,41,8/20/1963,Food Chemist,Health,Mass Customer,N,Yes,6
3520,Travis,Kaszper,Male,41,8/17/1963,Research Nurse,Health,Mass Customer,N,Yes,16
3874,Bendicty,Juste,Male,47,8/14/1963,Actuary,Financial Services,Mass Customer,N,No,19
899,Teodora,Lawling,Female,42,8/5/1963,Business Systems Development Analyst,Health,Affluent Customer,N,Yes,12
2941,Emylee,Pavlov,Female,38,8/5/1963,Software Engineer III,Retail,Mass Customer,N,No,10
3919,Traci,Beeckx,Female,38,7/30/1963,Cost Accountant,Financial Services,High Net Worth,N,No,18
1722,Fritz,Geare,Male,52,7/17/1963,Cost Accountant,Financial Services,Mass Customer,N,No,4
3973,Carolan,Jorez,Female,24,7/13/1963,Editor,Manufacturing,High Net Worth,N,No,17
132,Celesta,Willavoys,Female,5,7/7/1963,Web Designer I,Manufacturing,Mass Customer,N,Yes,9
3504,Keriann,Perdue,Female,39,7/6/1963,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6
202,Audie,Pillinger,Female,38,6/24/1963,Librarian,Entertainment,Affluent Customer,N,Yes,16
2754,Waring,Selwyn,Male,17,6/23/1963,Chief Design Engineer,Retail,Mass Customer,N,No,11
2063,Benny,Crudge,Male,55,6/17/1963,Clinical Specialist,Health,Affluent Customer,N,No,16
2004,Brandy,Showering,Male,16,6/12/1963,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10
3634,Clemence,Kornas,Female,35,6/1/1963,Speech Pathologist,Health,High Net Worth,N,Yes,15
3765,Bobbe,Lomaz,Female,20,6/1/1963,Automation Specialist IV,Property,Mass Customer,N,No,18
3708,Lois,Laskey,Female,72,5/15/1963,Cost Accountant,Financial Services,Mass Customer,N,No,19
3003,Brita,Tupie,Female,72,5/2/1963,Web Developer I,Retail,Mass Customer,N,Yes,4
1672,Sharla,Creebo,Female,21,4/27/1963,Design Engineer,IT,Affluent Customer,N,Yes,9
2170,Dewitt,Laight,Male,27,4/27/1963,Geological Engineer,Manufacturing,Affluent Customer,N,No,6
1701,Hazlett,Goane,Male,11,4/24/1963,Research Nurse,Manufacturing,High Net Worth,N,No,17
273,Nevile,Abraham,Male,54,4/22/1963,Computer Systems Analyst IV,Retail,Mass Customer,N,No,19
759,Mitchel,Schimek,Male,89,4/18/1963,Clinical Specialist,Health,High Net Worth,N,No,13
2331,Marybelle,Antal,Female,48,4/11/1963,Database Administrator III,Financial Services,Mass Customer,N,Yes,10
2327,Alie,Sowle,Female,19,4/5/1963,Budget/Accounting Analyst II,Retail,Affluent Customer,N,No,6
1804,Matelda,Kordas,Female,91,3/28/1963,Product Engineer,Property,Affluent Customer,N,No,4
3360,Joelie,Sherlaw,Female,77,3/23/1963,Quality Engineer,Health,Affluent Customer,N,No,5
2926,Jonie,Bickerstasse,Female,27,3/20/1963,Research Nurse,Health,High Net Worth,N,No,12
2308,Nancey,Hastie,Female,52,3/19/1963,Paralegal,Financial Services,Mass Customer,N,Yes,17
2186,Carolina,Sexty,Female,61,3/18/1963,Clinical Specialist,Health,High Net Worth,N,No,5
1983,Kimberlee,Soonhouse,Female,6,3/10/1963,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18
1442,Mylo,Norrie,Male,1,3/7/1963,Payment Adjustment Coordinator,Manufacturing,Affluent Customer,N,No,17
3189,Abbott,Knaggs,Male,40,3/1/1963,Environmental Specialist,Financial Services,Mass Customer,N,No,11
2740,Godiva,Bulward,Female,61,2/2/1963,Administrative Officer,Financial Services,Affluent Customer,N,Yes,12
2841,Bibby,Carnson,Female,19,1/31/1963,Recruiting Manager,Manufacturing,Mass Customer,N,No,16
2018,Richie,Matts,Male,80,1/30/1963,Senior Developer,Financial Services,Affluent Customer,N,No,12
1010,Leighton,Ebbles,Male,24,1/26/1963,Nurse,Financial Services,Affluent Customer,N,No,17
1934,Bryant,Tordiffe,Male,70,1/17/1963,Budget/Accounting Analyst IV,Manufacturing,Affluent Customer,N,Yes,14
3415,Alberik,Kelsey,Male,43,1/17/1963,Quality Engineer,Property,High Net Worth,N,Yes,11
482,Gar,Wallis,Male,33,12/19/1962,Sales Representative,Health,Mass Customer,N,No,20
1106,Sibyl,Bigmore,Female,2,12/17/1962,Software Consultant,Retail,Mass Customer,N,No,15
1639,Marna,Showers,Female,9,12/17/1962,Accountant I,Manufacturing,Mass Customer,N,Yes,12
2910,Drucill,Petrus,Female,15,12/17/1962,Registered Nurse,Health,Mass Customer,N,Yes,12
3421,Ronalda,McGeechan,Female,60,12/17/1962,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18
3696,Orlan,Dunning,Male,27,12/11/1962,Senior Financial Analyst,Financial Services,High Net Worth,N,No,15
22,Deeanne,Durtnell,Female,79,12/10/1962,Research Assistant I,IT,Mass Customer,N,No,11
3461,Nigel,Izard,Male,28,11/30/1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17
31,Star,Praton,Female,3,11/24/1962,Staff Accountant III,Telecommunications,High Net Worth,N,Yes,14
2715,Umberto,Cappineer,Male,27,11/14/1962,Civil Engineer,Manufacturing,Affluent Customer,N,No,11
2176,Josie,Gallemore,Female,79,11/9/1962,Accountant II,Property,High Net Worth,N,Yes,12
3062,Lesley,Ruskin,Male,78,11/9/1962,Civil Engineer,Manufacturing,Mass Customer,N,No,13
1704,Tremain,Breadon,Male,96,10/22/1962,Analyst Programmer,IT,High Net Worth,N,No,12
3658,Bo,Vell,Male,15,10/20/1962,VP Sales,Entertainment,Mass Customer,N,Yes,9
2357,Lisette,Mingardi,Female,39,10/15/1962,Civil Engineer,Manufacturing,Mass Customer,N,No,6
3840,Marc,Torrans,Male,27,9/30/1962,Desktop Support Technician,Manufacturing,High Net Worth,N,No,5
2881,Ezra,Steffan,Male,71,9/27/1962,Associate Professor,Health,Affluent Customer,N,Yes,11
2174,Rock,Vickerstaff,Male,32,9/21/1962,Account Executive,Argiculture,High Net Worth,N,No,11
1822,Trudie,Capper,Female,67,9/18/1962,VP Quality Control,Financial Services,Mass Customer,N,No,9
3290,Brandyn,Gain,Male,22,9/18/1962,Staff Accountant II,Manufacturing,High Net Worth,N,Yes,18
524,Florence,Held,Female,16,9/9/1962,Nurse,Retail,Mass Customer,N,No,11
314,Catie,Advani,Female,27,8/25/1962,Marketing Assistant,Retail,High Net Worth,N,Yes,5
3514,Darcy,Ilett,Male,25,8/24/1962,Environmental Specialist,IT,Mass Customer,N,No,8
1555,Marcello,Spenclay,Male,60,8/19/1962,Tax Accountant,Health,High Net Worth,N,No,15
1999,Raquel,Bamlett,Female,6,8/16/1962,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7
2000,Kain,Rene,U,68,8/16/1962,Assistant Professor,IT,High Net Worth,N,Yes,10.65704063
1279,Burr,Lygoe,Male,30,8/12/1962,Staff Accountant I,Financial Services,Mass Customer,N,No,20
3585,Concordia,Lunbech,Female,41,7/28/1962,Registered Nurse,Financial Services,High Net Worth,N,Yes,20
3788,Wilie,Glanton,Female,73,7/21/1962,Environmental Specialist,Financial Services,Mass Customer,N,No,18
1649,Brenden,Dinley,Male,6,7/17/1962,Chief Design Engineer,Property,Mass Customer,N,No,7
3631,Mignonne,Barwood,Female,76,7/1/1962,Project Manager,IT,High Net Worth,N,Yes,16
1065,Chilton,Ghirigori,Male,8,6/27/1962,Quality Engineer,Financial Services,Mass Customer,N,Yes,8
2003,Lilli,Hargey,Female,80,6/21/1962,Statistician III,Manufacturing,High Net Worth,N,Yes,8
1123,Dominick,Downey,Male,50,6/18/1962,Health Coach III,Property,Mass Customer,N,No,13
3982,Maurita,O'Kinedy,Female,89,6/2/1962,General Manager,Manufacturing,Mass Customer,N,Yes,12
3890,Mavra,Padell,Female,72,5/25/1962,Physical Therapy Assistant,Retail,Mass Customer,N,No,10
2888,Hamel,Crosser,Male,37,5/23/1962,Project Manager,IT,High Net Worth,N,Yes,16
3442,Adrianne,Petrecz,Female,17,5/22/1962,Research Associate,Retail,Mass Customer,N,Yes,14
